time	HeartRate	RR
373.74	101	0.6357
374.74	99	0.6289
375.75	97	0.6494
376.75	96	0.6328
377.75	96	0.6064
378.75	96	0.6181
379.75	97	0.5634
380.75	100	0.5634
381.76	102	0.5810
382.76	102	0.6171
